dataset,plate,well,reaction_vol_mL,PET_loading_mg,solids_loading_wtpercent,enzyme_loading_ug,mg_enzyme_per_g_PET,nM_enzyme,substrate,temperature_c,pH,A260,A280,A300,dilution,mM_product,ug_per_mL_product_avgTPAMHET,mg_TPAeq,percent_depolymerization,mM_product_per_mg_enzyme,mmol_product_per_mg_enzyme,umol_product_per_mg_enzyme,mg_TPAeq_per_mg_enzyme,nmol_product_per_nM_enzyme,source_well,sample_id
P740 TEP,plate2,1A-A3,0.5,3.5,0.7,5,1.43,255.0,cryPow,40,4.5,0.39,0.0,0.04,,0.07,13.35,0.01,0.19,14.19,0.007000000000000001,7.000000000000001,1.18,0.14,A3,TEP114
P740 TEP,plate2,1A-A4,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,1A-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,5.5,2.4,0.65,0.1,,0.42,79.49,0.04,1.16,84.51,0.042,42.0,7.02,0.58,LCC-ICCG,LCC-ICCG
P740 TEP,plate2,1A-A6,0.5,3.5,0.7,5,1.43,255.0,cryPow,40,5.5,0.65,0.0,0.04,,0.12,21.95,0.01,0.32,23.34,0.012,12.0,1.94,0.24,A3,TEP114
P740 TEP,plate2,1A-A7,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,1A-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,6.5,4.86,1.31,0.21,,0.86,161.19,0.07,2.35,171.37,0.086,86.0,14.24,1.19,LCC-ICCG,LCC-ICCG
P740 TEP,plate2,1A-A9,0.5,3.5,0.7,5,1.43,255.0,cryPow,40,6.5,1.21,0.32,0.08,,0.22,41.09,0.02,0.6,43.68,0.022,22.0,3.63,0.43,A3,TEP114
P740 TEP,plate2,1A-B1,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,4.5,0.26,0.0,0.0,,0.05,8.84,0.0,0.13,9.4,0.005,5.0,0.78,0.1,A9,TEP165
P740 TEP,plate2,1A-B10,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,7.5,3.39,0.91,0.16,,0.59,111.51,0.05,1.63,118.55,0.059000000000000004,59.00000000000001,9.85,1.19,A9,TEP165
P740 TEP,plate2,1A-B11,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1A-B12,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A11,TEP181
P740 TEP,plate2,1A-B2,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1A-B3,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,4.5,0.25,0.0,0.0,,0.05,8.6,0.0,0.13,9.15,0.005,5.0,0.76,0.11,A11,TEP181
P740 TEP,plate2,1A-B4,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,5.5,0.59,0.0,0.02,,0.11,20.05,0.01,0.29,21.32,0.011,11.0,1.77,0.22,A9,TEP165
P740 TEP,plate2,1A-B5,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1A-B6,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,5.5,0.66,0.0,0.03,,0.12,22.19,0.01,0.32,23.59,0.012,12.0,1.96,0.26,A11,TEP181
P740 TEP,plate2,1A-B7,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,6.5,2.83,0.76,0.14,,0.5,93.23,0.04,1.36,99.12,0.05,50.0,8.23,1.01,A9,TEP165
P740 TEP,plate2,1A-B8,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1A-B9,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,6.5,0.55,0.0,0.02,,0.1,18.77,0.01,0.27,19.95,0.01,10.0,1.66,0.22,A11,TEP181
P740 TEP,plate2,1A-C1,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,TEP131
P740 TEP,plate2,1A-C10,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,7.5,0.31,0.0,0.02,,0.06,10.64,0.0,0.16,11.31,0.006,6.0,0.94,0.12,B5,TEP131
P740 TEP,plate2,1A-C11,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,7.5,0.91,0.24,0.04,,0.16,30.93,0.01,0.45,32.88,0.016,16.0,2.73,0.22,B11,TEP182
P740 TEP,plate2,1A-C12,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,7.5,1.43,0.38,0.06,,0.26,48.4,0.02,0.71,51.46,0.026000000000000002,26.000000000000004,4.27,0.37,D1,TEP101
P740 TEP,plate2,1A-C2,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B11,TEP182
P740 TEP,plate2,1A-C3,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,4.5,0.0,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D1,TEP101
P740 TEP,plate2,1A-C4,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,TEP131
P740 TEP,plate2,1A-C5,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,5.5,0.32,0.0,0.0,,0.06,10.87,0.0,0.16,11.56,0.006,6.0,0.96,0.08,B11,TEP182
P740 TEP,plate2,1A-C6,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,5.5,0.55,0.0,0.0,,0.1,18.53,0.01,0.27,19.7,0.01,10.0,1.64,0.14,D1,TEP101
P740 TEP,plate2,1A-C7,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,6.5,0.2,0.0,0.0,,0.04,6.74,0.0,0.1,7.17,0.004,4.0,0.6,0.08,B5,TEP131
P740 TEP,plate2,1A-C8,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,6.5,0.64,0.0,0.03,,0.11,21.61,0.01,0.32,22.98,0.011,11.0,1.91,0.15,B11,TEP182
P740 TEP,plate2,1A-C9,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,6.5,1.06,0.29,0.05,,0.19,35.77,0.02,0.52,38.03,0.019,19.0,3.16,0.27,D1,TEP101
P740 TEP,plate2,1A-D1,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,4.5,1.53,0.41,0.1,,0.28,51.93,0.02,0.76,55.21,0.028000000000000004,28.000000000000004,4.59,0.39,D2,TEP109
P740 TEP,plate2,1A-D10,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,7.5,3.58,0.96,0.19,,0.63,118.38,0.05,1.73,125.86,0.063,63.0,10.45,0.88,D2,TEP109
P740 TEP,plate2,1A-D11,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1A-D12,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,7.5,0.24,0.0,0.0,,0.04,8.27,0.0,0.12,8.79,0.004,4.0,0.73,0.09,D9,TEP168
P740 TEP,plate2,1A-D2,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1A-D3,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,4.5,0.24,0.0,0.02,,0.04,8.03,0.0,0.12,8.54,0.004,4.0,0.71,0.09,D9,TEP168
P740 TEP,plate2,1A-D4,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,5.5,2.53,0.67,0.13,,0.44,82.43,0.04,1.2,87.64,0.044,44.0,7.28,0.61,D2,TEP109
P740 TEP,plate2,1A-D5,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1A-D6,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,5.5,0.47,0.0,0.0,,0.09,16.06,0.01,0.23,17.07,0.009,9.0,1.42,0.2,D9,TEP168
P740 TEP,plate2,1A-D7,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,6.5,4.12,1.1,0.21,,0.72,135.06,0.06,1.97,143.59,0.072,72.0,11.93,1.0,D2,TEP109
P740 TEP,plate2,1A-D8,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1A-D9,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,6.5,0.46,0.0,0.03,,0.08,15.58,0.01,0.23,16.57,0.008,8.0,1.38,0.18,D9,TEP168
P740 TEP,plate2,1A-E1,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,4.5,0.33,0.0,0.02,,0.06,11.31,0.0,0.17,12.03,0.006,6.0,1.0,0.13,E1,TEP102
P740 TEP,plate2,1A-E10,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,7.5,1.37,0.37,0.07,,0.25,46.27,0.02,0.68,49.19,0.025,25.0,4.09,0.53,E1,TEP102
P740 TEP,plate2,1A-E11,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,7.5,0.19,0.0,0.0,,0.03,6.37,0.0,0.09,6.77,0.003,3.0,0.56,0.04,E12,TEP194
P740 TEP,plate2,1A-E12,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F2,TEP111
P740 TEP,plate2,1A-E2,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,4.5,0.29,0.0,0.02,,0.05,9.69,0.0,0.14,10.3,0.005,5.0,0.86,0.07,E12,TEP194
P740 TEP,plate2,1A-E3,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,4.5,0.79,0.21,0.06,,0.14,26.9,0.01,0.39,28.59,0.014000000000000002,14.000000000000002,2.38,0.3,F2,TEP111
P740 TEP,plate2,1A-E4,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,5.5,0.82,0.22,0.04,,0.15,27.61,0.01,0.4,29.35,0.014999999999999998,14.999999999999998,2.44,0.32,E1,TEP102
P740 TEP,plate2,1A-E5,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,5.5,0.48,0.0,0.02,,0.09,16.29,0.01,0.24,17.32,0.009,9.0,1.44,0.13,E12,TEP194
P740 TEP,plate2,1A-E6,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,5.5,0.92,0.25,0.06,,0.17,31.26,0.01,0.46,33.24,0.017,17.0,2.76,0.37,F2,TEP111
P740 TEP,plate2,1A-E7,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,6.5,1.38,0.37,0.07,,0.25,46.85,0.02,0.68,49.81,0.025,25.0,4.14,0.53,E1,TEP102
P740 TEP,plate2,1A-E8,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,6.5,0.39,0.0,0.0,,0.07,13.35,0.01,0.19,14.19,0.007000000000000001,7.000000000000001,1.18,0.1,E12,TEP194
P740 TEP,plate2,1A-E9,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,6.5,0.49,0.0,0.03,,0.09,16.63,0.01,0.24,17.68,0.009,9.0,1.47,0.19,F2,TEP111
P740 TEP,plate2,1A-F1,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H1,TEP105
P740 TEP,plate2,1A-F10,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,7.5,3.39,0.92,0.14,,0.6,112.86,0.05,1.65,119.99,0.05999999999999999,59.99999999999999,9.97,0.84,H1,TEP105
P740 TEP,plate2,1A-F4,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,5.5,0.91,0.24,0.03,,0.16,30.79,0.01,0.45,32.74,0.016,16.0,2.72,0.22,H1,TEP105
P740 TEP,plate2,1A-F7,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,6.5,2.62,0.71,0.11,,0.46,86.73,0.04,1.27,92.21,0.046,46.0,7.66,0.65,H1,TEP105
P740 TEP,plate2,1B-A1,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,1B-A10,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,1B-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,7.5,8.28,2.27,0.36,,1.48,278.71,0.12,4.07,296.32,0.148,148.0,24.61,2.04,LCC-ICCG,LCC-ICCG
P740 TEP,plate2,1B-A12,0.5,3.5,0.7,5,1.43,255.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A3,TEP114
P740 TEP,plate2,1B-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,4.5,0.88,0.24,0.05,,0.16,29.74,0.01,0.43,31.62,0.016,16.0,2.63,0.22,LCC-ICCG,LCC-ICCG
P740 TEP,plate2,1B-A3,0.5,3.5,0.7,5,1.43,255.0,cryPow,40,4.5,0.38,0.0,0.02,,0.07,12.74,0.01,0.19,13.54,0.007000000000000001,7.000000000000001,1.12,0.14,A3,TEP114
P740 TEP,plate2,1B-A4,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,1B-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,5.5,2.63,0.72,0.11,,0.47,88.08,0.04,1.29,93.64,0.047,47.0,7.78,0.65,LCC-ICCG,LCC-ICCG
P740 TEP,plate2,1B-A6,0.5,3.5,0.7,5,1.43,255.0,cryPow,40,5.5,0.72,0.19,0.04,,0.13,24.32,0.01,0.35,25.86,0.013000000000000001,13.000000000000002,2.15,0.25,A3,TEP114
P740 TEP,plate2,1B-A7,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,1B-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,6.5,6.26,1.7,0.27,,1.11,209.03,0.09,3.05,222.24,0.111,111.0,18.46,1.53,LCC-ICCG,LCC-ICCG
P740 TEP,plate2,1B-A9,0.5,3.5,0.7,5,1.43,255.0,cryPow,40,6.5,1.5,0.4,0.09,,0.27,50.98,0.02,0.74,54.2,0.027,27.0,4.5,0.53,A3,TEP114
P740 TEP,plate2,1B-B1,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,4.5,0.24,0.0,0.0,,0.04,8.03,0.0,0.12,8.54,0.004,4.0,0.71,0.08,A9,TEP165
P740 TEP,plate2,1B-B10,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,7.5,4.28,1.15,0.2,,0.75,141.44,0.06,2.06,150.37,0.075,75.0,12.49,1.51,A9,TEP165
P740 TEP,plate2,1B-B11,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1B-B12,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A11,TEP181
P740 TEP,plate2,1B-B2,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1B-B3,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,4.5,0.24,0.0,0.0,,0.04,8.13,0.0,0.12,8.64,0.004,4.0,0.72,0.09,A11,TEP181
P740 TEP,plate2,1B-B4,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,5.5,0.62,0.0,0.04,,0.11,20.9,0.01,0.31,22.22,0.011,11.0,1.85,0.22,A9,TEP165
P740 TEP,plate2,1B-B5,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1B-B6,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,5.5,0.72,0.19,0.04,,0.13,24.32,0.01,0.35,25.86,0.013000000000000001,13.000000000000002,2.15,0.28,A11,TEP181
P740 TEP,plate2,1B-B7,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,6.5,3.09,0.83,0.15,,0.54,102.18,0.05,1.49,108.64,0.054,54.0,9.02,1.09,A9,TEP165
P740 TEP,plate2,1B-B8,0.5,3.5,0.7,5,1.43,346.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A10,TEP173
P740 TEP,plate2,1B-B9,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,6.5,0.69,0.19,0.04,,0.12,23.37,0.01,0.34,24.85,0.012,12.0,2.06,0.26,A11,TEP181
P740 TEP,plate2,1B-C1,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,TEP131
P740 TEP,plate2,1B-C10,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,7.5,0.38,0.0,0.02,,0.07,12.74,0.01,0.19,13.54,0.007000000000000001,7.000000000000001,1.12,0.14,B5,TEP131
P740 TEP,plate2,1B-C11,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,7.5,1.04,0.28,0.05,,0.19,35.3,0.02,0.52,37.53,0.019,19.0,3.12,0.26,B11,TEP182
P740 TEP,plate2,1B-C12,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,7.5,1.22,0.33,0.05,,0.22,41.33,0.02,0.6,43.94,0.022,22.0,3.65,0.31,D1,TEP101
P740 TEP,plate2,1B-C2,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B11,TEP182
P740 TEP,plate2,1B-C3,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D1,TEP101
P740 TEP,plate2,1B-C4,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,TEP131
P740 TEP,plate2,1B-C5,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,5.5,0.32,0.0,0.0,,0.06,10.87,0.0,0.16,11.56,0.006,6.0,0.96,0.08,B11,TEP182
P740 TEP,plate2,1B-C6,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,5.5,0.43,0.0,0.02,,0.08,14.53,0.01,0.21,15.45,0.008,8.0,1.28,0.11,D1,TEP101
P740 TEP,plate2,1B-C7,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,6.5,0.23,0.0,0.0,,0.04,7.79,0.0,0.11,8.28,0.004,4.0,0.69,0.08,B5,TEP131
P740 TEP,plate2,1B-C8,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,6.5,0.62,0.0,0.03,,0.11,21.14,0.01,0.31,22.47,0.011,11.0,1.87,0.15,B11,TEP182
P740 TEP,plate2,1B-C9,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,6.5,1.01,0.28,0.04,,0.18,34.35,0.02,0.5,36.52,0.018,18.0,3.03,0.26,D1,TEP101
P740 TEP,plate2,1B-D1,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,4.5,1.58,0.42,0.1,,0.29,53.69,0.02,0.78,57.08,0.028999999999999998,28.999999999999996,4.74,0.4,D2,TEP109
P740 TEP,plate2,1B-D10,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,7.5,3.88,1.05,0.2,,0.68,128.68,0.06,1.88,136.81,0.068,68.0,11.36,0.94,D2,TEP109
P740 TEP,plate2,1B-D11,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1B-D12,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,7.5,0.3,0.0,0.0,,0.05,10.03,0.0,0.15,10.66,0.005,5.0,0.89,0.11,D9,TEP168
P740 TEP,plate2,1B-D2,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,4.5,0.0,0.0,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1B-D3,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,4.5,0.23,0.0,0.0,,0.04,7.89,0.0,0.12,8.39,0.004,4.0,0.7,0.09,D9,TEP168
P740 TEP,plate2,1B-D4,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,5.5,2.4,0.64,0.13,,0.42,79.12,0.03,1.15,84.12,0.042,42.0,6.99,0.58,D2,TEP109
P740 TEP,plate2,1B-D5,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1B-D6,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,5.5,0.48,0.0,0.03,,0.09,16.39,0.01,0.24,17.43,0.009,9.0,1.45,0.2,D9,TEP168
P740 TEP,plate2,1B-D7,0.5,3.5,0.7,5,1.43,360.0,cryPow,40,6.5,3.51,0.94,0.18,,0.62,115.8,0.05,1.69,123.12,0.062,62.0,10.23,0.86,D2,TEP109
P740 TEP,plate2,1B-D8,0.5,3.5,0.7,5,1.43,358.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,TEP117
P740 TEP,plate2,1B-D9,0.5,3.5,0.7,5,1.43,227.0,cryPow,40,6.5,0.54,0.0,0.03,,0.1,18.29,0.01,0.27,19.45,0.01,10.0,1.62,0.22,D9,TEP168
P740 TEP,plate2,1B-E1,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,4.5,0.3,0.0,0.02,,0.05,10.26,0.0,0.15,10.91,0.005,5.0,0.91,0.11,E1,TEP102
P740 TEP,plate2,1B-E10,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,7.5,1.52,0.41,0.08,,0.27,51.59,0.02,0.75,54.85,0.027,27.0,4.56,0.57,E1,TEP102
P740 TEP,plate2,1B-E11,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E12,TEP194
P740 TEP,plate2,1B-E12,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,7.5,0.93,0.25,0.05,,0.17,31.64,0.01,0.46,33.64,0.017,17.0,2.79,0.37,F2,TEP111
P740 TEP,plate2,1B-E2,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,4.5,0.28,0.0,0.0,,0.05,9.32,0.0,0.14,9.9,0.005,5.0,0.82,0.07,E12,TEP194
P740 TEP,plate2,1B-E3,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,4.5,0.68,0.18,0.04,,0.12,23.0,0.01,0.34,24.45,0.012,12.0,2.03,0.26,F2,TEP111
P740 TEP,plate2,1B-E4,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,5.5,0.62,0.0,0.04,,0.11,21.14,0.01,0.31,22.47,0.011,11.0,1.87,0.23,E1,TEP102
P740 TEP,plate2,1B-E5,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,5.5,0.47,0.0,0.02,,0.08,15.82,0.01,0.23,16.82,0.008,8.0,1.4,0.11,E12,TEP194
P740 TEP,plate2,1B-E6,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,5.5,0.92,0.24,0.06,,0.17,31.16,0.01,0.45,33.13,0.017,17.0,2.75,0.37,F2,TEP111
P740 TEP,plate2,1B-E7,0.5,3.5,0.7,5,1.43,237.0,cryPow,40,6.5,1.46,0.39,0.08,,0.26,49.56,0.02,0.72,52.69,0.026000000000000002,26.000000000000004,4.38,0.55,E1,TEP102
P740 TEP,plate2,1B-E8,0.5,3.5,0.7,5,1.43,359.0,cryPow,40,6.5,0.39,0.0,0.02,,0.07,13.11,0.01,0.19,13.94,0.007000000000000001,7.000000000000001,1.16,0.1,E12,TEP194
P740 TEP,plate2,1B-E9,0.5,3.5,0.7,5,1.43,231.0,cryPow,40,6.5,1.2,0.32,0.07,,0.22,40.72,0.02,0.59,43.29,0.022,22.0,3.6,0.48,F2,TEP111
P740 TEP,plate2,1B-F1,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H1,TEP105
P740 TEP,plate2,1B-F10,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,7.5,3.32,0.9,0.14,,0.59,110.65,0.05,1.62,117.64,0.059000000000000004,59.00000000000001,9.77,0.83,H1,TEP105
P740 TEP,plate2,1B-F4,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,5.5,0.86,0.23,0.04,,0.15,29.03,0.01,0.42,30.86,0.014999999999999998,14.999999999999998,2.56,0.21,H1,TEP105
P740 TEP,plate2,1B-F7,0.5,3.5,0.7,5,1.43,356.0,cryPow,40,6.5,2.67,0.73,0.12,,0.47,89.3,0.04,1.3,94.95,0.047,47.0,7.89,0.66,H1,TEP105
P740 TEP,plate2,2A-A1,0.5,3.5,0.7,5,1.43,0.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,2A-A10,0.5,3.5,0.7,5,1.43,0.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate2,2A-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,7.5,inf,4.18,0.56,,2.73,512.88,0.23,7.49,545.29,0.273,273.0,45.29,3.77,LCC-ICCG,LCC-ICCG
